doc_id;babelSynsetID;fragment;count
2014-RKPLG;bn:00001302n;addresses;1
2014-RKPLG;bn:00001426n;governance;1
2014-RKPLG;bn:00001598n;advisors;2
2014-RKPLG;bn:00002179n;target;2
2014-RKPLG;bn:00002705n;algorithms;9
2014-RKPLG;bn:00003341n;states;2
2014-RKPLG;bn:00005091n;applicant;1
2014-RKPLG;bn:00005095n;application;5
2014-RKPLG;bn:00005105n;technology;1
2014-RKPLG;bn:00005435n;designer;2
2014-RKPLG;bn:00006386n;look;1
2014-RKPLG;bn:00006808n;weather;3
2014-RKPLG;bn:00007011n;attempt;1
2014-RKPLG;bn:00007985n;study;8
2014-RKPLG;bn:00008176n;spacecraft;1
2014-RKPLG;bn:00008364n;bank;1
2014-RKPLG;bn:00014137n;business;12
2014-RKPLG;bn:00014687n;calculator;1
2014-RKPLG;bn:00014691n;figurer;5
2014-RKPLG;bn:00016287n;implementation;3
2014-RKPLG;bn:00016413n;type;1
2014-RKPLG;bn:00017624n;probability;3
2014-RKPLG;bn:00019763n;customer;3
2014-RKPLG;bn:00020114n;coordinate;1
2014-RKPLG;bn:00020161n;granularity;1
2014-RKPLG;bn:00020452n;process;11
2014-RKPLG;bn:00020997n;business rules;3
2014-RKPLG;bn:00021383n;complexity;3
2014-RKPLG;bn:00021464n;computer;1
2014-RKPLG;bn:00021475n;file;1
2014-RKPLG;bn:00021494n;computer science;1
2014-RKPLG;bn:00021496n;simulation;2
2014-RKPLG;bn:00021497n;software;1
2014-RKPLG;bn:00021547n;concept;12
2014-RKPLG;bn:00021644n;status;2
2014-RKPLG;bn:00021961n;results;7
2014-RKPLG;bn:00022168n;context;23
2014-RKPLG;bn:00022227n;contract;5
2014-RKPLG;bn:00022384n;conveyor belt;1
2014-RKPLG;bn:00022459n;frame of reference;4
2014-RKPLG;bn:00022991n;creation;1
2014-RKPLG;bn:00023236n;state;28
2014-RKPLG;bn:00023853n;criteria;2
2014-RKPLG;bn:00023864n;reviewers;1
2014-RKPLG;bn:00024712n;network;2
2014-RKPLG;bn:00025083n;terms;1
2014-RKPLG;bn:00025693n;decision making;1
2014-RKPLG;bn:00025928n;definition;5
2014-RKPLG;bn:00026638n;sensors;3
2014-RKPLG;bn:00026721n;driver;1
2014-RKPLG;bn:00027131n;dilemma;1
2014-RKPLG;bn:00027523n;treatment;1
2014-RKPLG;bn:00029675n;rent;1
2014-RKPLG;bn:00029914n;chicken egg;1
2014-RKPLG;bn:00030721n;goal;2
2014-RKPLG;bn:00030747n;risk;2
2014-RKPLG;bn:00031076n;environmental condition;1
2014-RKPLG;bn:00031322n;equipment;1
2014-RKPLG;bn:00031973n;evaluation;2
2014-RKPLG;bn:00031990n;galois;5
2014-RKPLG;bn:00032089n;exam;1
2014-RKPLG;bn:00032100n;example;1
2014-RKPLG;bn:00032306n;experience;9
2014-RKPLG;bn:00032322n;expert;6
2014-RKPLG;bn:00032324n;expertise;1
2014-RKPLG;bn:00033729n;way;2
2014-RKPLG;bn:00033950n;feedback loop;1
2014-RKPLG;bn:00034242n;fiction;4
2014-RKPLG;bn:00035907n;kind;1
2014-RKPLG;bn:00040680n;gps;4
2014-RKPLG;bn:00042833n;human resources;1
2014-RKPLG;bn:00043361n;healthcare;2
2014-RKPLG;bn:00044268n;history;9
2014-RKPLG;bn:00044576n;man;4
2014-RKPLG;bn:00045088n;http;1
2014-RKPLG;bn:00045190n;humidity;1
2014-RKPLG;bn:00045632n;theory;3
2014-RKPLG;bn:00045800n;idea;4
2014-RKPLG;bn:00045822n;identifier;1
2014-RKPLG;bn:00045979n;vision;2
2014-RKPLG;bn:00046516n;individuals;2
2014-RKPLG;bn:00046576n;industry;1
2014-RKPLG;bn:00046675n;inflation;1
2014-RKPLG;bn:00046705n;information;8
2014-RKPLG;bn:00046996n;insurance;3
2014-RKPLG;bn:00047021n;reason;1
2014-RKPLG;bn:00047307n;intuition;1
2014-RKPLG;bn:00049551n;lab;2
2014-RKPLG;bn:00049573n;project;4
2014-RKPLG;bn:00049910n;language;7
2014-RKPLG;bn:00049915n;terminology;1
2014-RKPLG;bn:00050969n;toolbox;1
2014-RKPLG;bn:00051182n;likelihood;4
2014-RKPLG;bn:00051538n;literature;1
2014-RKPLG;bn:00051830n;log;11
2014-RKPLG;bn:00051845n;logic;2
2014-RKPLG;bn:00052888n;planet;1
2014-RKPLG;bn:00053116n;management;13
2014-RKPLG;bn:00053823n;change;2
2014-RKPLG;bn:00053934n;maximum;1
2014-RKPLG;bn:00054111n;medical diagnosis;1
2014-RKPLG;bn:00054416n;product;1
2014-RKPLG;bn:00055954n;mortgage;1
2014-RKPLG;bn:00056162n;proposer;2
2014-RKPLG;bn:00056857n;stories;1
2014-RKPLG;bn:00057017n;environment;2
2014-RKPLG;bn:00057073n;navigation;23
2014-RKPLG;bn:00058141n;notation;1
2014-RKPLG;bn:00058285n;number;3
2014-RKPLG;bn:00059480n;organizations;4
2014-RKPLG;bn:00059484n;organizer;1
2014-RKPLG;bn:00060099n;bpm;3
2014-RKPLG;bn:00061017n;patient;1
2014-RKPLG;bn:00061500n;perception;1
2014-RKPLG;bn:00061826n;request;1
2014-RKPLG;bn:00061898n;phase;4
2014-RKPLG;bn:00061902n;state change;1
2014-RKPLG;bn:00061931n;phenomenon;1
2014-RKPLG;bn:00062900n;platform;2
2014-RKPLG;bn:00062965n;heart;1
2014-RKPLG;bn:00063237n;standpoint;1
2014-RKPLG;bn:00063385n;pollution;1
2014-RKPLG;bn:00064651n;task scheduler;1
2014-RKPLG;bn:00064728n;validation;3
2014-RKPLG;bn:00065877n;radiation;1
2014-RKPLG;bn:00066741n;reduction;1
2014-RKPLG;bn:00067253n;reputation;1
2014-RKPLG;bn:00067280n;research;16
2014-RKPLG;bn:00067975n;road;2
2014-RKPLG;bn:00068051n;team;2
2014-RKPLG;bn:00068562n;run time;5
2014-RKPLG;bn:00069568n;scheduler;1
2014-RKPLG;bn:00069670n;science;6
2014-RKPLG;bn:00069672n;science fiction;2
2014-RKPLG;bn:00070218n;stock market;3
2014-RKPLG;bn:00070404n;semantics;2
2014-RKPLG;bn:00070574n;sequence;1
2014-RKPLG;bn:00070697n;set;7
2014-RKPLG;bn:00072410n;traffic jam;2
2014-RKPLG;bn:00073258n;speed;1
2014-RKPLG;bn:00073699n;team;1
2014-RKPLG;bn:00074971n;subset;1
2014-RKPLG;bn:00075340n;support systems;1
2014-RKPLG;bn:00076341n;technique;2
2014-RKPLG;bn:00076342n;techno;1
2014-RKPLG;bn:00076393n;telemetry;1
2014-RKPLG;bn:00076457n;temperature;2
2014-RKPLG;bn:00076732n;text;1
2014-RKPLG;bn:00076831n;theorem;1
2014-RKPLG;bn:00077270n;time;11
2014-RKPLG;bn:00077585n;tool;4
2014-RKPLG;bn:00079168n;unknowns;1
2014-RKPLG;bn:00080759n;weather report;1
2014-RKPLG;bn:00080772n;www;1
2014-RKPLG;bn:00082226v;achieve;2
2014-RKPLG;bn:00082227v;according;1
2014-RKPLG;bn:00082233v;describe;2
2014-RKPLG;bn:00082306v;triggering;8
2014-RKPLG;bn:00082317v;add;1
2014-RKPLG;bn:00082392v;summarizing;1
2014-RKPLG;bn:00082573v;improve;2
2014-RKPLG;bn:00082668v;predict;1
2014-RKPLG;bn:00082871v;classified;1
2014-RKPLG;bn:00083095v;rely;1
2014-RKPLG;bn:00083240v;related;5
2014-RKPLG;bn:00083336v;generated;1
2014-RKPLG;bn:00084508v;captured;1
2014-RKPLG;bn:00084527v;handling;5
2014-RKPLG;bn:00084726v;focus;2
2014-RKPLG;bn:00084790v;transmitted;1
2014-RKPLG;bn:00084801v;characterized;2
2014-RKPLG;bn:00084931v;selected;2
2014-RKPLG;bn:00086370v;decide;1
2014-RKPLG;bn:00086567v;demonstrate;2
2014-RKPLG;bn:00086611v;depicted;1
2014-RKPLG;bn:00086708v;detected;2
2014-RKPLG;bn:00086800v;distinguish;1
2014-RKPLG;bn:00086877v;forbidden;2
2014-RKPLG;bn:00087107v;performed;1
2014-RKPLG;bn:00087587v;enabling;1
2014-RKPLG;bn:00087763v;evaluate;2
2014-RKPLG;bn:00090897v;monitoring;1
2014-RKPLG;bn:00092421v;react;1
2014-RKPLG;bn:00093491v;sensed;1
2014-RKPLG;bn:00094725v;tagged;1
2014-RKPLG;bn:00096293a;accurate;3
2014-RKPLG;bn:00096392a;dynamic;4
2014-RKPLG;bn:00097846a;available;1
2014-RKPLG;bn:00097879a;aware;3
2014-RKPLG;bn:00097982a;problematic;1
2014-RKPLG;bn:00099532a;characteristic;3
2014-RKPLG;bn:00099598a;main;1
2014-RKPLG;bn:00100142a;complementary;1
2014-RKPLG;bn:00100148a;complex;8
2014-RKPLG;bn:00100173a;required;1
2014-RKPLG;bn:00100206a;concrete;3
2014-RKPLG;bn:00100369a;contextual;6
2014-RKPLG;bn:00100449a;coordinative;1
2014-RKPLG;bn:00101246a;dire;1
2014-RKPLG;bn:00101596a;distant;1
2014-RKPLG;bn:00102001a;economical;1
2014-RKPLG;bn:00102521a;executable;2
2014-RKPLG;bn:00102577a;experienced;2
2014-RKPLG;bn:00102624a;external;1
2014-RKPLG;bn:00103780a;great;1
2014-RKPLG;bn:00104196a;higher;1
2014-RKPLG;bn:00104385a;human;1
2014-RKPLG;bn:00104687a;impossible;1
2014-RKPLG;bn:00105442a;irrelevant;1
2014-RKPLG;bn:00105981a;probable;2
2014-RKPLG;bn:00106527a;meaningful;1
2014-RKPLG;bn:00108829a;possible;4
2014-RKPLG;bn:00108830a;potential;1
2014-RKPLG;bn:00108977a;present;1
2014-RKPLG;bn:00111409a;successful;4
2014-RKPLG;bn:00111786a;textual;1
2014-RKPLG;bn:00115428r;formally;1
2014-RKPLG;bn:00116935r;semantically;1
2014-RKPLG;bn:00117094r;specifically;1
2014-RKPLG;bn:00137705n;meta;1
2014-RKPLG;bn:00194962n;sensor network;1
2014-RKPLG;bn:00353055n;quality;2
2014-RKPLG;bn:00559082n;event processing;7
2014-RKPLG;bn:00612059n;specification language;13
2014-RKPLG;bn:00614196n;maximum likelihood;3
2014-RKPLG;bn:00664225n;emergency plan;1
2014-RKPLG;bn:00748399n;terminer;1
2014-RKPLG;bn:00857464n;formal methods;9
2014-RKPLG;bn:00912901n;process modeling;1
2014-RKPLG;bn:00933082n;rfid tags;2
2014-RKPLG;bn:01027542n;information source;2
2014-RKPLG;bn:01102334n;scalability;3
2014-RKPLG;bn:01140537n;group works;1
2014-RKPLG;bn:01190125n;scenario;9
2014-RKPLG;bn:01225375n;cloud;1
2014-RKPLG;bn:01305513n;process manager;3
2014-RKPLG;bn:01329353n;mathematical model;1
2014-RKPLG;bn:01480379n;plex;2
2014-RKPLG;bn:01510781n;management systems;1
2014-RKPLG;bn:01598370n;business process management;1
2014-RKPLG;bn:01675182n;partial order;1
2014-RKPLG;bn:01786278n;b method;1
2014-RKPLG;bn:01804996n;unpredictability;1
2014-RKPLG;bn:01849259n;gartner;3
2014-RKPLG;bn:01893665n;theorem proving;1
2014-RKPLG;bn:01896010n;research and development;2
2014-RKPLG;bn:01918343n;formal specification;10
2014-RKPLG;bn:02015986n;step;1
2014-RKPLG;bn:02116046n;rater;1
2014-RKPLG;bn:02228655n;safety critical;3
2014-RKPLG;bn:02387665n;collaboration;1
2014-RKPLG;bn:02439516n;chicken egg dilemma;1
2014-RKPLG;bn:02491398n;galois lattice;19
2014-RKPLG;bn:02567097n;model checking;2
2014-RKPLG;bn:02631373n;objectif;17
2014-RKPLG;bn:02788029n;business process;4
2014-RKPLG;bn:03115305n;postcondition;3
2014-RKPLG;bn:03127800n;management process;5
2014-RKPLG;bn:03149059n;predictive analysis;1
2014-RKPLG;bn:03155334n;system design;2
2014-RKPLG;bn:03164062n;navigation system;4
2014-RKPLG;bn:03238389n;decision support;2
2014-RKPLG;bn:03243449n;event driven architecture;1
2014-RKPLG;bn:03243675n;content analytics;2
2014-RKPLG;bn:03348716n;state transition;2
2014-RKPLG;bn:03412694n;social media;1
2014-RKPLG;bn:03442265n;com;1
2014-RKPLG;bn:03491438n;process mining;1
2014-RKPLG;bn:03515332n;soa;1
2014-RKPLG;bn:03537096n;case management;4
2014-RKPLG;bn:03698851n;anomaly detection;1
2014-RKPLG;bn:14019469n;refinement;1
2014-RKPLG;bn:14956284n;failures;1
2014-RKPLG;bn:15125301n;system;45
2014-RKPLG;bn:15452983n;mathematical theory;1
2014-RKPLG;bn:15731443n;catalog;1
2014-RKPLG;bn:16518229n;heterogeneity;1
2014-RKPLG;bn:16734104n;social network;1
2014-RKPLG;bn:16831223n;context model;10
2014-RKPLG;bn:17207614n;initial condition;1
2014-ZRS;bn:00000318n;ability;1
2014-ZRS;bn:00001296n;addition;3
2014-ZRS;bn:00001426n;governance;26
2014-ZRS;bn:00001961n;authority;7
2014-ZRS;bn:00002912n;allocation;1
2014-ZRS;bn:00005095n;application;1
2014-ZRS;bn:00005105n;technology;1
2014-ZRS;bn:00005442n;architecture;7
2014-ZRS;bn:00006504n;assets;1
2014-ZRS;bn:00007985n;study;7
2014-ZRS;bn:00008794n;infrastructure;1
2014-ZRS;bn:00012064n;rule book;2
2014-ZRS;bn:00012681n;head;4
2014-ZRS;bn:00013640n;budget;1
2014-ZRS;bn:00014137n;business;10
2014-ZRS;bn:00014145n;business activities;1
2014-ZRS;bn:00015097n;campus;2
2014-ZRS;bn:00016287n;implementation;2
2014-ZRS;bn:00016413n;type;1
2014-ZRS;bn:00016433n;case study;1
2014-ZRS;bn:00017196n;centralization;5
2014-ZRS;bn:00019764n;guest;1
2014-ZRS;bn:00020452n;process;9
2014-ZRS;bn:00021221n;communication;13
2014-ZRS;bn:00021248n;community;1
2014-ZRS;bn:00021286n;company;3
2014-ZRS;bn:00021394n;factor;3
2014-ZRS;bn:00021464n;computer;1
2014-ZRS;bn:00021497n;software;11
2014-ZRS;bn:00021547n;concept;2
2014-ZRS;bn:00021769n;conflict;3
2014-ZRS;bn:00021961n;results;3
2014-ZRS;bn:00022007n;integration;1
2014-ZRS;bn:00022452n;cooperation;3
2014-ZRS;bn:00022991n;creation;1
2014-ZRS;bn:00023295n;curriculum;1
2014-ZRS;bn:00023853n;criteria;3
2014-ZRS;bn:00025331n;information systems;1
2014-ZRS;bn:00025691n;decentralization;27
2014-ZRS;bn:00025693n;decision making;7
2014-ZRS;bn:00025913n;lack;2
2014-ZRS;bn:00026026n;delegation;2
2014-ZRS;bn:00026625n;details;2
2014-ZRS;bn:00026748n;devoir;1
2014-ZRS;bn:00026980n;education;2
2014-ZRS;bn:00027451n;expense;1
2014-ZRS;bn:00027749n;proximity;1
2014-ZRS;bn:00029806n;student;1
2014-ZRS;bn:00030721n;goal;1
2014-ZRS;bn:00031009n;initiative;1
2014-ZRS;bn:00031712n;right;1
2014-ZRS;bn:00031973n;evaluation;1
2014-ZRS;bn:00032060n;evolution;2
2014-ZRS;bn:00032100n;example;4
2014-ZRS;bn:00032685n;faculty;8
2014-ZRS;bn:00033729n;way;6
2014-ZRS;bn:00036013n;forum;1
2014-ZRS;bn:00036197n;framework;3
2014-ZRS;bn:00036837n;official;1
2014-ZRS;bn:00041234n;postgraduate;2
2014-ZRS;bn:00041942n;group;4
2014-ZRS;bn:00044017n;hierarchy;2
2014-ZRS;bn:00044107n;higher education;2
2014-ZRS;bn:00044421n;holistic approach;1
2014-ZRS;bn:00045800n;idea;1
2014-ZRS;bn:00046704n;documentation;1
2014-ZRS;bn:00046705n;information;1
2014-ZRS;bn:00046954n;institution;4
2014-ZRS;bn:00046963n;official document;1
2014-ZRS;bn:00047021n;reason;1
2014-ZRS;bn:00047177n;internships;1
2014-ZRS;bn:00047238n;interview;4
2014-ZRS;bn:00049181n;sweden;1
2014-ZRS;bn:00049573n;project;5
2014-ZRS;bn:00050488n;lecture;1
2014-ZRS;bn:00051538n;literature;1
2014-ZRS;bn:00053116n;management;9
2014-ZRS;bn:00053823n;change;2
2014-ZRS;bn:00053849n;matrix;1
2014-ZRS;bn:00054633n;methodology;2
2014-ZRS;bn:00055243n;proceedings;1
2014-ZRS;bn:00057017n;environment;10
2014-ZRS;bn:00058174n;notion;1
2014-ZRS;bn:00058285n;number;1
2014-ZRS;bn:00059480n;organizations;36
2014-ZRS;bn:00061744n;hr;1
2014-ZRS;bn:00063330n;policy;1
2014-ZRS;bn:00064594n;production;4
2014-ZRS;bn:00065266n;purchase;1
2014-ZRS;bn:00067280n;research;7
2014-ZRS;bn:00067283n;research projects;1
2014-ZRS;bn:00067807n;rights;6
2014-ZRS;bn:00068130n;roles;1
2014-ZRS;bn:00069579n;strategy;1
2014-ZRS;bn:00069670n;science;1
2014-ZRS;bn:00070697n;set;1
2014-ZRS;bn:00072820n;standard procedures;1
2014-ZRS;bn:00075107n;suitability;1
2014-ZRS;bn:00077270n;time;4
2014-ZRS;bn:00082233v;describe;3
2014-ZRS;bn:00082392v;summarizing;1
2014-ZRS;bn:00082553v;changing;6
2014-ZRS;bn:00082705v;employs;4
2014-ZRS;bn:00082712v;implementing;1
2014-ZRS;bn:00082822v;involved;1
2014-ZRS;bn:00082871v;classified;2
2014-ZRS;bn:00083240v;related;1
2014-ZRS;bn:00083370v;regarding;1
2014-ZRS;bn:00083757v;fail;3
2014-ZRS;bn:00084331v;buying;1
2014-ZRS;bn:00084413v;retrieved;1
2014-ZRS;bn:00084527v;handling;5
2014-ZRS;bn:00084726v;focus;1
2014-ZRS;bn:00084730v;centralized;1
2014-ZRS;bn:00084931v;selected;2
2014-ZRS;bn:00085279v;cooperate;1
2014-ZRS;bn:00085337v;occur;1
2014-ZRS;bn:00085794v;coordinating;1
2014-ZRS;bn:00086366v;decentralized;11
2014-ZRS;bn:00086468v;defined;1
2014-ZRS;bn:00086707v;detailed;1
2014-ZRS;bn:00086778v;prescribed;1
2014-ZRS;bn:00086833v;elaborate;2
2014-ZRS;bn:00087107v;performed;1
2014-ZRS;bn:00087138v;document;1
2014-ZRS;bn:00087587v;enabling;2
2014-ZRS;bn:00088488v;forming;2
2014-ZRS;bn:00088990v;governed;1
2014-ZRS;bn:00089885v;investigate;1
2014-ZRS;bn:00090460v;looking for;1
2014-ZRS;bn:00091136v;offers;1
2014-ZRS;bn:00096151a;able;2
2014-ZRS;bn:00097398a;appropriate;2
2014-ZRS;bn:00099443a;centralized;12
2014-ZRS;bn:00099598a;main;4
2014-ZRS;bn:00101004a;decentralized;3
2014-ZRS;bn:00101185a;departmental;2
2014-ZRS;bn:00102971a;financial;1
2014-ZRS;bn:00103419a;operational;1
2014-ZRS;bn:00103718a;graduate;3
2014-ZRS;bn:00104162a;high;4
2014-ZRS;bn:00104930a;independent;2
2014-ZRS;bn:00107970a;organizational;23
2014-ZRS;bn:00110423a;separate;1
2014-ZRS;bn:00111325a;structured;1
2014-ZRS;bn:00113486a;valid;1
2014-ZRS;bn:00113570a;vertical;1
2014-ZRS;bn:00114825r;systematically;1
2014-ZRS;bn:00114856r;cooperatively;1
2014-ZRS;bn:00114946r;properly;1
2014-ZRS;bn:00118012n;postgraduate research;1
2014-ZRS;bn:00181492n;structurer;6
2014-ZRS;bn:00264724n;networked organizations;1
2014-ZRS;bn:00353055n;quality;1
2014-ZRS;bn:00655130n;enterprise architecture;1
2014-ZRS;bn:00864434n;togaf;4
2014-ZRS;bn:01063557n;decentralized systems;2
2014-ZRS;bn:01332106n;trust management;3
2014-ZRS;bn:01718454n;peer production;4
2014-ZRS;bn:01749337n;peers;6
2014-ZRS;bn:01858002n;agility;3
2014-ZRS;bn:02086789n;systems management;1
2014-ZRS;bn:02100952n;push;1
2014-ZRS;bn:02387665n;collaboration;1
2014-ZRS;bn:02395950n;case example;1
2014-ZRS;bn:02541225n;benefit management;1
2014-ZRS;bn:02631373n;objectif;1
2014-ZRS;bn:02797682n;education in sweden;2
2014-ZRS;bn:03232471n;ea frameworks;9
2014-ZRS;bn:03245147n;facility management;1
2014-ZRS;bn:03439996n;organizational structure;13
2014-ZRS;bn:03465439n;independence;1
2014-ZRS;bn:03507965n;systems science;1
2014-ZRS;bn:03671411n;zachman framework;1
2014-ZRS;bn:14498183n;business it alignment;1
2014-ZRS;bn:15125301n;system;20
2014-ZRS;bn:16297210n;organizational units;1
2014-ZRSa;bn:00000061n;early 1990s;1
2014-ZRSa;bn:00000725n;skills;1
2014-ZRSa;bn:00000765n;accreditation;1
2014-ZRSa;bn:00000870n;success;1
2014-ZRSa;bn:00001296n;addition;1
2014-ZRSa;bn:00001426n;governance;107
2014-ZRSa;bn:00001961n;authority;12
2014-ZRSa;bn:00002179n;target;1
2014-ZRSa;bn:00002740n;alignment;1
2014-ZRSa;bn:00005095n;application;1
2014-ZRSa;bn:00005105n;technology;2
2014-ZRSa;bn:00005442n;architecture;5
2014-ZRSa;bn:00005598n;arguer;1
2014-ZRSa;bn:00005863n;arrangement;2
2014-ZRSa;bn:00007020n;attention;2
2014-ZRSa;bn:00007287n;authors;2
2014-ZRSa;bn:00007389n;autonomy;1
2014-ZRSa;bn:00007985n;study;8
2014-ZRSa;bn:00009657n;behavior;2
2014-ZRSa;bn:00012064n;rule book;2
2014-ZRSa;bn:00012681n;head;4
2014-ZRSa;bn:00013640n;budget;1
2014-ZRSa;bn:00014137n;business;19
2014-ZRSa;bn:00014145n;business activities;1
2014-ZRSa;bn:00015097n;campus;2
2014-ZRSa;bn:00016413n;type;1
2014-ZRSa;bn:00017196n;centralization;3
2014-ZRSa;bn:00017761n;feature;2
2014-ZRSa;bn:00019479n;course;1
2014-ZRSa;bn:00019764n;guest;1
2014-ZRSa;bn:00020452n;process;37
2014-ZRSa;bn:00020457n;operations;1
2014-ZRSa;bn:00021221n;communication;47
2014-ZRSa;bn:00021248n;community;4
2014-ZRSa;bn:00021286n;company;4
2014-ZRSa;bn:00021394n;factor;1
2014-ZRSa;bn:00021464n;computer;1
2014-ZRSa;bn:00021497n;software;48
2014-ZRSa;bn:00021547n;concept;5
2014-ZRSa;bn:00021551n;innovation;1
2014-ZRSa;bn:00021769n;conflict;5
2014-ZRSa;bn:00021961n;results;10
2014-ZRSa;bn:00022007n;integration;2
2014-ZRSa;bn:00022168n;context;3
2014-ZRSa;bn:00022227n;contract;1
2014-ZRSa;bn:00022452n;cooperation;6
2014-ZRSa;bn:00022991n;creation;6
2014-ZRSa;bn:00023236n;state;3
2014-ZRSa;bn:00023295n;curriculum;1
2014-ZRSa;bn:00023853n;criteria;1
2014-ZRSa;bn:00024712n;network;1
2014-ZRSa;bn:00025083n;terms;1
2014-ZRSa;bn:00025331n;information systems;1
2014-ZRSa;bn:00025691n;decentralization;44
2014-ZRSa;bn:00025693n;decision making;17
2014-ZRSa;bn:00025913n;lack;1
2014-ZRSa;bn:00025928n;definition;1
2014-ZRSa;bn:00026026n;delegation;2
2014-ZRSa;bn:00026107n;demand;1
2014-ZRSa;bn:00026535n;design process;7
2014-ZRSa;bn:00026748n;devoir;1
2014-ZRSa;bn:00026980n;education;14
2014-ZRSa;bn:00027451n;expense;1
2014-ZRSa;bn:00027523n;treatment;2
2014-ZRSa;bn:00027749n;proximity;1
2014-ZRSa;bn:00028142n;domain;4
2014-ZRSa;bn:00029806n;student;1
2014-ZRSa;bn:00030609n;empirical study;1
2014-ZRSa;bn:00030716n;learning process;1
2014-ZRSa;bn:00030721n;goal;19
2014-ZRSa;bn:00030844n;participation;2
2014-ZRSa;bn:00031009n;initiative;1
2014-ZRSa;bn:00031027n;entities;6
2014-ZRSa;bn:00031973n;evaluation;1
2014-ZRSa;bn:00032060n;evolution;4
2014-ZRSa;bn:00032100n;example;4
2014-ZRSa;bn:00032179n;senior management;3
2014-ZRSa;bn:00032180n;executives;3
2014-ZRSa;bn:00032306n;experience;1
2014-ZRSa;bn:00032322n;expert;1
2014-ZRSa;bn:00032685n;faculty;7
2014-ZRSa;bn:00033729n;way;4
2014-ZRSa;bn:00033948n;feedback;1
2014-ZRSa;bn:00036197n;framework;1
2014-ZRSa;bn:00036821n;gs;1
2014-ZRSa;bn:00036837n;official;1
2014-ZRSa;bn:00036845n;interaction;1
2014-ZRSa;bn:00040163n;geographies;1
2014-ZRSa;bn:00041234n;postgraduate;2
2014-ZRSa;bn:00041942n;group;16
2014-ZRSa;bn:00041961n;groupware;1
2014-ZRSa;bn:00044017n;hierarchy;7
2014-ZRSa;bn:00044018n;hierarchical organizations;1
2014-ZRSa;bn:00044107n;higher education;5
2014-ZRSa;bn:00044421n;holistic approach;1
2014-ZRSa;bn:00045161n;relationships;2
2014-ZRSa;bn:00045632n;theory;2
2014-ZRSa;bn:00045800n;idea;1
2014-ZRSa;bn:00045979n;vision;1
2014-ZRSa;bn:00046192n;improvement;1
2014-ZRSa;bn:00046272n;incentives;8
2014-ZRSa;bn:00046516n;individuals;3
2014-ZRSa;bn:00046704n;documentation;1
2014-ZRSa;bn:00046705n;information;1
2014-ZRSa;bn:00046954n;institution;6
2014-ZRSa;bn:00046963n;official document;1
2014-ZRSa;bn:00047021n;reason;1
2014-ZRSa;bn:00047082n;interest group;1
2014-ZRSa;bn:00047177n;internships;1
2014-ZRSa;bn:00047238n;interview;6
2014-ZRSa;bn:00047358n;investments;1
2014-ZRSa;bn:00049181n;sweden;2
2014-ZRSa;bn:00049551n;lab;2
2014-ZRSa;bn:00049573n;project;6
2014-ZRSa;bn:00050179n;parallel;1
2014-ZRSa;bn:00050373n;leadership;1
2014-ZRSa;bn:00050488n;lecture;1
2014-ZRSa;bn:00050968n;libraries;1
2014-ZRSa;bn:00051538n;literature;5
2014-ZRSa;bn:00052054n;loss;1
2014-ZRSa;bn:00053116n;management;30
2014-ZRSa;bn:00053474n;market pricing;1
2014-ZRSa;bn:00053823n;change;3
2014-ZRSa;bn:00053849n;matrix;1
2014-ZRSa;bn:00054612n;multiple levels;1
2014-ZRSa;bn:00054633n;methodology;2
2014-ZRSa;bn:00056037n;motivation;1
2014-ZRSa;bn:00056162n;proposer;3
2014-ZRSa;bn:00057001n;survival;2
2014-ZRSa;bn:00057017n;environment;10
2014-ZRSa;bn:00058218n;presents;1
2014-ZRSa;bn:00058285n;number;1
2014-ZRSa;bn:00059480n;organizations;87
2014-ZRSa;bn:00061450n;people;2
2014-ZRSa;bn:00061744n;hr;1
2014-ZRSa;bn:00062900n;platform;2
2014-ZRSa;bn:00063330n;policy;1
2014-ZRSa;bn:00064594n;production;19
2014-ZRSa;bn:00064728n;validation;1
2014-ZRSa;bn:00065266n;purchase;1
2014-ZRSa;bn:00066977n;reward systems;1
2014-ZRSa;bn:00067030n;relevance;1
2014-ZRSa;bn:00067253n;reputation;4
2014-ZRSa;bn:00067280n;research;24
2014-ZRSa;bn:00067283n;research projects;1
2014-ZRSa;bn:00067807n;rights;7
2014-ZRSa;bn:00067975n;road;1
2014-ZRSa;bn:00069579n;strategy;2
2014-ZRSa;bn:00069670n;science;3
2014-ZRSa;bn:00070193n;segment;2
2014-ZRSa;bn:00070206n;sector;1
2014-ZRSa;bn:00070651n;service;1
2014-ZRSa;bn:00070697n;set;3
2014-ZRSa;bn:00070733n;setup;1
2014-ZRSa;bn:00070912n;shares;1
2014-ZRSa;bn:00071216n;workshops;1
2014-ZRSa;bn:00072536n;group of people;1
